k,r,spread,bound_r4,fields_fit
3,2,5,16,1
3,2,5,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,10,16,1
3,2,4,16,1
3,2,4,16,1
3,2,12,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,6,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,10,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,7,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,10,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,8,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,8,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,9,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,10,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,8,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,6,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,12,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,5,16,1
3,2,7,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,7,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,7,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,11,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,10,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,8,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,5,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,10,16,1
3,2,8,16,1
3,2,4,16,1
3,2,10,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,6,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
3,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,11,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,5,16,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,9,81,1
4,3,11,81,1
4,3,13,81,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,14,81,1
4,3,12,81,1
4,3,13,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,14,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,15,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,14,81,1
4,3,13,81,1
4,3,12,81,1
4,3,14,81,1
4,3,9,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,14,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,13,81,1
4,3,11,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,15,81,1
4,2,4,16,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,13,81,1
4,3,9,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,3,9,81,1
4,3,14,81,1
4,3,14,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,11,81,1
4,3,12,81,1
4,3,11,81,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,9,81,1
4,3,9,81,1
4,2,4,16,1
4,3,9,81,1
4,3,12,81,1
4,3,12,81,1
4,3,9,81,1
4,3,11,81,1
4,3,12,81,1
4,3,9,81,1
4,2,4,16,1
4,3,12,81,1
4,2,4,16,1
4,3,12,81,1
